id,date,vaccines,tests,confirmed,recovered,deaths,hosp,vent,icu,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index,iso_alpha_3,iso_alpha_2,iso_numeric,currency,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,key,key_apple_mobility,key_google_mobility
FRA,2020-02-01,NA,NA,NA,NA,NA,NA,NA,NA,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-02,NA,NA,6,0,NA,6,NA,1,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-03,NA,NA,6,0,NA,6,NA,1,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-04,NA,NA,6,0,NA,6,NA,1,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-05,NA,NA,6,0,NA,6,NA,1,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-06,NA,NA,NA,NA,NA,NA,NA,NA,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-07,NA,NA,6,0,NA,6,NA,1,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-08,NA,NA,11,0,NA,11,NA,1,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-09,NA,NA,11,0,NA,11,NA,1,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-10,NA,NA,11,0,NA,11,NA,1,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-11,NA,NA,NA,NA,NA,NA,NA,NA,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-12,NA,NA,11,2,NA,9,NA,1,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-13,NA,NA,11,3,NA,8,NA,1,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-14,NA,NA,NA,NA,NA,NA,NA,NA,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-15,NA,NA,12,4,NA,7,NA,NA,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-16,NA,NA,NA,NA,NA,NA,NA,NA,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-17,NA,NA,12,NA,NA,NA,NA,NA,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-18,NA,NA,NA,NA,NA,NA,NA,NA,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-19,NA,NA,12,7,NA,4,NA,NA,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-20,NA,NA,NA,NA,NA,NA,NA,NA,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-21,NA,NA,12,10,NA,1,NA,NA,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-22,NA,NA,NA,NA,NA,NA,NA,NA,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-23,NA,NA,12,10,NA,1,NA,NA,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-02-24,NA,NA,12,11,NA,NA,NA,NA,66977107,0,0,0,0,0,0,0,1,2,2,1,11.11,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
