id,date,vaccines,tests,confirmed,recovered,deaths,hosp,vent,icu,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index,iso_alpha_3,iso_alpha_2,iso_numeric,currency,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,key,key_apple_mobility,key_google_mobility
BRA,2020-12-17,NA,NA,7110434,6301547,184827,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,2,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-18,NA,NA,7162978,6322955,185650,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,2,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-19,NA,NA,7213155,6388938,186356,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,2,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-20,NA,NA,7238600,6408517,186764,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,2,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-21,NA,NA,7263619,6469310,187291,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,2,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-22,NA,NA,7318821,6501341,188259,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,2,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-23,NA,NA,7365517,6512717,189220,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,1,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-24,NA,NA,7423945,6512717,189982,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,1,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-25,NA,NA,7448560,6512717,190488,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,1,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-26,NA,NA,7465806,6654189,190795,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,1,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-27,NA,NA,7484285,6677235,191139,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,1,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-28,NA,NA,7504833,6712757,191570,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,1,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-29,NA,NA,7563551,6754111,192681,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,1,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-30,NA,NA,7619200,6814092,193875,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,1,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-31,NA,NA,7675973,6848844,194949,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,1,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2021-01-01,NA,NA,7700578,6855372,195411,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,1,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2021-01-02,NA,NA,7716405,6893256,195725,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,1,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2021-01-03,NA,NA,7733746,6904172,196018,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,1,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
